! 87Kr energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
290.000000	3.77212   	290.000000	4.47582   	290.000000	4.544     	290.000000	4.44433   	290.000000	4.5444    	290.000000	4.47478   	290.000000	0.00103855	
300.000000	3.70256   	300.000000	4.39065   	300.000000	4.4612    	300.000000	4.36041   	300.000000	4.46133   	300.000000	4.38964   	300.000000	0.0010068 	
310.000000	3.63725   	310.000000	4.31086   	310.000000	4.38376   	310.000000	4.28187   	310.000000	4.38368   	310.000000	4.30988   	310.000000	0.000977  	
320.000000	3.57582   	320.000000	4.23597   	320.000000	4.3111    	320.000000	4.20823   	320.000000	4.31077   	320.000000	4.23502   	320.000000	0.000948983	
330.000000	3.51794   	330.000000	4.16555   	330.000000	4.24262   	330.000000	4.13906   	330.000000	4.24221   	330.000000	4.16463   	330.000000	0.000922589	
340.000000	3.46331   	340.000000	4.09922   	340.000000	4.17803   	340.000000	4.07397   	340.000000	4.17776   	340.000000	4.09833   	340.000000	0.000897679	
350.000000	3.41167   	350.000000	4.03665   	350.000000	4.11716   	350.000000	4.01264   	350.000000	4.11682   	350.000000	4.03578   	350.000000	0.000874129	
360.000000	3.36278   	360.000000	3.97754   	360.000000	4.0597    	360.000000	3.95474   	360.000000	4.05932   	360.000000	3.97669   	360.000000	0.000851831	
370.000000	3.31644   	370.000000	3.92161   	370.000000	4.00536   	370.000000	3.90001   	370.000000	4.00503   	370.000000	3.92078   	370.000000	0.000830685	
380.000000	3.27246   	380.000000	3.86862   	380.000000	3.95396   	380.000000	3.84822   	380.000000	3.95345   	380.000000	3.86781   	380.000000	0.000810603	
390.000000	3.23066   	390.000000	3.81836   	390.000000	3.90517   	390.000000	3.79913   	390.000000	3.90461   	390.000000	3.81757   	390.000000	0.000791506	
400.000000	3.19089   	400.000000	3.77062   	400.000000	3.85869   	400.000000	3.75256   	400.000000	3.85831   	400.000000	3.76985   	400.000000	0.000773322	
410.000000	3.15301   	410.000000	3.72524   	410.000000	3.81451   	410.000000	3.70832   	410.000000	3.81419   	410.000000	3.72448   	410.000000	0.000755987	
420.000000	3.1169    	420.000000	3.68204   	420.000000	3.77266   	420.000000	3.66625   	420.000000	3.77224   	420.000000	3.6813    	420.000000	0.000739441	
430.000000	3.08244   	430.000000	3.64088   	430.000000	3.73285   	430.000000	3.6262    	430.000000	3.73235   	430.000000	3.64016   	430.000000	0.000723631	
440.000000	3.04951   	440.000000	3.60163   	440.000000	3.69478   	440.000000	3.58804   	440.000000	3.69427   	440.000000	3.60092   	440.000000	0.000708509	
450.000000	3.01804   	450.000000	3.56416   	450.000000	3.65837   	450.000000	3.55164   	450.000000	3.6579    	450.000000	3.56347   	450.000000	0.00069403	
460.000000	2.98791   	460.000000	3.52836   	460.000000	3.62361   	460.000000	3.5169    	460.000000	3.62321   	460.000000	3.52768   	460.000000	0.000680153	
470.000000	2.95907   	470.000000	3.49413   	470.000000	3.59042   	470.000000	3.4837    	470.000000	3.5901    	470.000000	3.49346   	470.000000	0.000666841	
480.000000	2.93142   	480.000000	3.46137   	480.000000	3.55868   	480.000000	3.45195   	480.000000	3.55833   	480.000000	3.46072   	480.000000	0.00065406	
490.000000	2.90491   	490.000000	3.43      	490.000000	3.52829   	490.000000	3.42158   	490.000000	3.52792   	490.000000	3.42935   	490.000000	0.000641778	
500.000000	2.87946   	500.000000	3.39993   	500.000000	3.49918   	500.000000	3.39248   	500.000000	3.49883   	500.000000	3.3993    	500.000000	0.000629966	
520.000000	2.83153   	520.000000	3.34341   	520.000000	3.4445    	520.000000	3.33786   	520.000000	3.44416   	520.000000	3.3428    	520.000000	0.000607648	
540.000000	2.78721   	540.000000	3.29129   	540.000000	3.39418   	540.000000	3.28756   	540.000000	3.39375   	540.000000	3.2907    	540.000000	0.000586913	
560.000000	2.74614   	560.000000	3.24311   	560.000000	3.34761   	560.000000	3.24112   	560.000000	3.34722   	560.000000	3.24254   	560.000000	0.000567598	
580.000000	2.708     	580.000000	3.19847   	580.000000	3.30432   	580.000000	3.19815   	580.000000	3.30407   	580.000000	3.19792   	580.000000	0.000549559	
600.000000	2.67251   	600.000000	3.15703   	600.000000	3.26431   	600.000000	3.1583    	600.000000	3.26411   	600.000000	3.15649   	600.000000	0.000532672	
620.000000	2.63944   	620.000000	3.11848   	620.000000	3.22721   	620.000000	3.12128   	620.000000	3.22686   	620.000000	3.11797   	620.000000	0.000516829	
640.000000	2.60856   	640.000000	3.08258   	640.000000	3.19252   	640.000000	3.08681   	640.000000	3.19223   	640.000000	3.08207   	640.000000	0.000501935	
660.000000	2.57969   	660.000000	3.04907   	660.000000	3.16008   	660.000000	3.05468   	660.000000	3.15992   	660.000000	3.04858   	660.000000	0.000487906	
680.000000	2.55267   	680.000000	3.01775   	680.000000	3.12978   	680.000000	3.02466   	680.000000	3.12968   	680.000000	3.01728   	680.000000	0.000474668	
700.000000	2.52734   	700.000000	2.98845   	700.000000	3.10153   	700.000000	2.99659   	700.000000	3.10144   	700.000000	2.98799   	700.000000	0.000462156	
720.000000	2.50357   	720.000000	2.961     	720.000000	3.07515   	720.000000	2.9703    	720.000000	3.07494   	720.000000	2.96055   	720.000000	0.00045031	
740.000000	2.48124   	740.000000	2.93525   	740.000000	3.05039   	740.000000	2.94564   	740.000000	3.05007   	740.000000	2.93481   	740.000000	0.000439077	
760.000000	2.46025   	760.000000	2.91107   	760.000000	3.02704   	760.000000	2.92248   	760.000000	3.02675   	760.000000	2.91064   	760.000000	0.000428412	
780.000000	2.44049   	780.000000	2.88834   	780.000000	3.00503   	780.000000	2.90072   	780.000000	3.00477   	780.000000	2.88793   	780.000000	0.000418271	
800.000000	2.42189   	800.000000	2.86697   	800.000000	2.98433   	800.000000	2.88023   	800.000000	2.98408   	800.000000	2.86656   	800.000000	0.000408616	
820.000000	2.40435   	820.000000	2.84684   	820.000000	2.96483   	820.000000	2.86094   	820.000000	2.96461   	820.000000	2.84644   	820.000000	0.000399413	
840.000000	2.38782   	840.000000	2.82787   	840.000000	2.94646   	840.000000	2.84274   	840.000000	2.94623   	840.000000	2.82748   	840.000000	0.00039063	
860.000000	2.37221   	860.000000	2.81      	860.000000	2.92912   	860.000000	2.82557   	860.000000	2.92885   	860.000000	2.80961   	860.000000	0.000382239	
